"Family,URL,IP,FirstSeen"
"Zloader,https://ifnpsgupgdujqmxhuvwn.com/cp.php,185.240.102.113,18-12-2020"
"Zloader,https://bmrbpdnuvvbkpluajbll.com/cp.php,185.240.102.113,18-12-2020"
"Azorult,http://eurodata1988.it/asy/PL341/panel/admin.php,185.56.218.5,18-12-2020"
"Azorult,http://directmalta.com/direct/css/panel/panel/admin.php,160.153.16.65,18-12-2020"
"Azorult,http://patronus.com.cy/cponju/panel/admin.php,213.169.137.237,18-12-2020"
"Azorult,http://13.232.142.19/error./panel/admin.php,13.232.142.19,18-12-2020"
"Azorult,http://directmalta.com/direct/imgs/panel/panel/admin.php,160.153.16.65,18-12-2020"
"Azorult,http://mmuell.com/panel/admin.php,50.62.160.43,18-12-2020"
"Azorult,https://www.themindset.org.ng/nc_assets/fonts/098/panel/admin.php,104.219.248.105,18-12-2020"
"Azorult,http://exportersgateway.com/scr/em/panel/admin.php,209.124.88.217,18-12-2020"
"Azorult,http://r6868931.beget.tech/dashboard/admin.php,185.50.25.5,18-12-2020"
"Azorult,http://boec.ubksg.ru/backup/admin.php,89.184.68.148,18-12-2020"
"Kpot,http://nextbstrd.com/9QN800xtNq6Qrv1t,172.67.191.2,18-12-2020"
"Kpot,http://pressftopayrespect.com/gIuaBeLD5AuQ6lY7,37.140.192.52,18-12-2020"
"Amadey,http://176.123.8.254/yGffCsfFs/login.php,176.123.8.254,18-12-2020"
"BlackNet,https://furyx.de/panel/,104.18.46.225,18-12-2020"
"Kpot,https://websitetbox.com/tre7uBLDUveZOPkP,199.192.29.90,18-12-2020"
"BlackNet,http://zerocc.xyz/net/,45.141.59.71,18-12-2020"
"BlackNet,http://panel.pkbmlambefoundation.com/,103.253.212.204,18-12-2020"
"Predator,http://z96269eg.beget.tech/,185.50.25.35,18-12-2020"
"BlackNet,http://panel.pkbmlambefoundation.com/login.php,103.253.212.204,18-12-2020"
"BlackNet,https://furyx.de/panel/login.php,172.67.166.81,18-12-2020"
"BlackNet,http://srv.cybesys.com:999/ab/login.php,185.21.66.206,19-12-2020"
"Amadey,http://62.113.112.103/fVrgkbsFx/login.php,62.113.112.103,19-12-2020"
"AgentTesla,http://groupbizconsulting.com/p4/webpanel/login.php,70.32.23.32,19-12-2020"
"BlackNet,http://zerocc.xyz/net/login.php,45.141.59.71,19-12-2020"
"AgentTesla,http://www.referralwx.com/p2/webpanel/login.php,70.32.23.32,19-12-2020"
"Predator,http://x99951lw.beget.tech/login,185.50.25.33,19-12-2020"
"BlackNet,http://furyx.de/panel//login.php,104.18.47.225,19-12-2020"
"Zloader,https://wqwmqoykrkkfcpruxxro.com/cp.php?m=login,185.240.102.113,19-12-2020"
"Zloader,https://wqwmqoykrkkfcpruxxro.com/cp.php,185.240.102.113,19-12-2020"
"TriumphLoader,http://djeshwxzsiz.biz/pw48h9w5hg95hg9/index.php,188.120.254.73,19-12-2020"
"Zloader,https://uqiyrgufaurljodorptt.com/cp.php,185.240.102.113,19-12-2020"
"Zloader,https://uqiyrgufaurljodorptt.com/cp.php?m=login,185.240.102.113,19-12-2020"
"ATSEngine,https://processingcheckdata1.com/jpccgrab/,217.12.209.170,19-12-2020"
"TriumphLoader,http://gxd3fp7fe7cac6jzn2sac.online/pfdUwxYphg/index.php,193.38.55.110,20-12-2020"
"Zloader,https://bmrbpdnuvvbkpluajbll.com/cp.php?m=login,185.240.102.113,20-12-2020"
"Amadey,http://176.123.2.251/g3cpNes5s/login.php,176.123.2.251,20-12-2020"
"Lokibot,http://firenzelavori.lt/loki/Panel/five/PvqDq929BSx_A_D_M1n_a.php,192.210.138.60,20-12-2020"
"DiamondFox,http://conhost.pw/jif/,176.105.252.251,20-12-2020"
"Zloader,https://gjttaamibpysxadlgatx.com/cp.php?m=login,185.240.102.113,20-12-2020"
"Zloader,https://gjttaamibpysxadlgatx.com/cp.php,185.240.102.113,20-12-2020"
"Predator,http://j1128723.myjino.ru/login,81.177.141.231,20-12-2020"
"AgentTesla,http://eurex.ps/english/Panel/login.php,192.185.155.188,20-12-2020"
"AgentTesla,http://103.145.254.114/webpanel-cent/login.php,103.145.254.114,20-12-2020"
"AgentTesla,https://supreme.servegame.com/guy/login.php,80.85.154.8,20-12-2020"
"AgentTesla,http://69.174.99.26/webpanel-ice3/login.php,69.174.99.26,20-12-2020"
"AgentTesla,http://amidas-sec.com/standard/login.php,172.67.148.82,20-12-2020"
"AgentTesla,http://adventuretoddler.com/wp-source/webpanel/login.php,107.180.27.178,20-12-2020"
"AgentTesla,http://bohler-edelstahl-at.com/webpanel/login.php,185.239.243.112,20-12-2020"
"AgentTesla,https://amidas-sec.com/standard/login.php,104.28.12.145,20-12-2020"
"AgentTesla,https://www.amidas-sec.com/swhite/login.php,104.28.12.145,20-12-2020"
"AgentTesla,http://www.amidas-sec.com/prince/login.php,172.67.148.82,20-12-2020"
"Zloader,https://exxkosgrxxlfyxnqakqe.com/cp.php?m=login,185.240.102.113,21-12-2020"
"Zloader,https://exxkosgrxxlfyxnqakqe.com/cp.php,185.240.102.113,21-12-2020"
"BlackNet,https://furyx.de/panel//login.php,104.18.47.225,21-12-2020"
"Azorult,https://themindset.org.ng/nc_assets/fonts/098/panel/admin.php,104.219.248.105,21-12-2020"
"AgentTesla,http://megad.cc/login.php,152.89.244.79,21-12-2020"
"Azorult,http://directmalta.com/blye.directmalta.com/wp-admin/user/panel/panel/admin.php,160.153.16.65,21-12-2020"
"Azorult,http://directmalta.com/direct/font-awesome/css/panel/panel/admin.php,160.153.16.65,21-12-2020"
"Lokibot,http://microsoft23-uslive4.online/five/PvqDq929BSx_A_D_M1n_a.php,198.38.82.73,21-12-2020"
"Amadey,http://176.121.14.171/g3cpNes5s/login.php,176.121.14.171,21-12-2020"
"TriumphLoader,http://viodroka.top/pfdUwxYphg/index.php,54.36.185.124,22-12-2020"
"TriumphLoader,http://tanmhopisj.xyz/pw48h9w5hg95hg9/index.php,193.201.126.49,22-12-2020"
"DiamondFox,http://www.conhost.pw/jif/,176.105.252.251,22-12-2020"
"TriumphLoader,http://54.36.185.124/pfdUwxYphg/,54.36.185.124,22-12-2020"
"TriumphLoader,http://91.241.19.63/pw48h9w5hg95hg9/,91.241.19.63,22-12-2020"
"Redirected,http://116.203.99.166/auth/login,116.203.99.166,22-12-2020"
"TriumphLoader,http://viodroka.top/pfdUwxYphg/,54.36.185.124,22-12-2020"
"AgentTesla,http://www.referralwx.com/p1/webpanel/login.php,70.32.23.32,22-12-2020"
"TriumphLoader,http://wxhkdcxdhjv.biz/pw48h9w5hg95hg9/,138.124.184.10,22-12-2020"
"TriumphLoader,http://gxd3fp7fe7cac6jzn2sac.online/pfdUwxYphg/,95.181.198.203,22-12-2020"
"Data-Collector,http://cocojambo.collector-steal.ga/?page=login,104.24.109.140,22-12-2020"
"TriumphLoader,http://tanmhopisj.xyz/pw48h9w5hg95hg9/,193.38.55.106,22-12-2020"
"TriumphLoader,http://654tyfcdr4654fytfy.top/pfdUwxYphg/,185.193.143.113,22-12-2020"
"TriumphLoader,http://djeshwxzsiz.biz/pw48h9w5hg95hg9/,188.120.254.73,22-12-2020"
"DiamondFox,http://milyunir.net/jp/,8.209.72.194,22-12-2020"
"TriumphLoader,http://rswiljbxvjipodakcfotx.online/pfdUwxYphg/index.php,95.181.198.163,22-12-2020"
"Amadey,http://217.8.117.168/hbgVrd3svj2/login.php,217.8.117.168,22-12-2020"
"Azorult,https://ipmedia.info/roc/PL341/panel/admin.php,185.22.155.185,22-12-2020"
"Lokibot,http://gandokiblit.pw/.blessdnewweek/PvqDq929BSx_A_D_M1n_a.php,66.23.231.168,22-12-2020"
"TriumphLoader,http://rswiljbxvjipodakcfotx.online/pfdUwxYphg/,95.181.198.163,22-12-2020"
"Amadey,http://dustontail.top/g4bkdjvw2/login.php,8.208.28.65,22-12-2020"
"Ursnif,http://bologuron.club/auth/login,79.110.52.174,23-12-2020"
"Taurus,http://62.113.112.137/2/#/login,62.113.112.137,23-12-2020"
"Zloader,https://sryjfwjoeujnyfptujlx.com/cp.php,185.240.102.113,23-12-2020"
"Zloader,https://qwqnvhnqepymjaduaxih.com/cp.php,185.240.102.113,23-12-2020"
"Kpot,http://u969805bd9.ha005.t.justns.ru/n7EQQQRFTwyzJGTw/login.php,185.22.155.46,23-12-2020"
"AgentTesla,https://people.servegame.com/guy/login.php,80.85.154.8,23-12-2020"
"AgentTesla,http://people.servegame.com/guy/login.php,80.85.154.8,23-12-2020"
"AgentTesla,https://www.amidas-sec.com/prince/login.php,172.67.148.82,23-12-2020"
"Redirected,http://168.119.116.187/auth/login,168.119.116.187,23-12-2020"
"Azorult,http://firenzelavori.lt/bin/PL341/panel/admin.php,192.210.138.60,23-12-2020"
"Azorult,https://firenzelavori.lt/wire/PL341/panel/admin.php,192.210.138.60,23-12-2020"
"Azorult,http://firenzelavori.lt/wire/PL341/panel/admin.php,192.210.138.60,23-12-2020"
"Azorult,http://firenzelavori.lt/shol/PL341/panel/admin.php,192.210.138.60,23-12-2020"
"Azorult,https://firenzelavori.lt/bin/PL341/panel/admin.php,192.210.138.60,23-12-2020"
"AgentTesla,https://adventuretoddler.com/wp-source/well/webpanel/login.php,107.180.27.178,23-12-2020"
"Zloader,https://qwqnvhnqepymjaduaxih.com/cp.php?m=login,185.240.102.113,23-12-2020"
"Zloader,https://sryjfwjoeujnyfptujlx.com/cp.php?m=login,185.240.102.113,23-12-2020"
"Lokibot,http://deqtmaysoor.com/jah1/Panel/five/PvqDq929BSx_A_D_M1n_a.php,199.115.119.130,23-12-2020"
"Amadey,http://185.189.13.242/cfFvscs2d/login.php,185.189.13.242,23-12-2020"
"Lokibot,http://gulshanti.com/wp-templates/five/PvqDq929BSx_A_D_M1n_a.php,137.59.52.154,23-12-2020"
"Zloader,https://cpidyredhfyvrkkytcsg.com/cp.php?m=login,185.240.102.113,24-12-2020"
"Zloader,https://cpidyredhfyvrkkytcsg.com/cp.php,185.240.102.113,24-12-2020"
"Lokibot,http://homemakerandcompanionservices.com/levelup/five/PvqDq929BSx_A_D_M1n_a.php,198.38.82.73,24-12-2020"
"Lokibot,http://newnailssystem.com/.mm/need/work/Panel/five/PvqDq929BSx_A_D_M1n_a.php,185.221.216.3,24-12-2020"
"AgentTesla,http://supreme.servegame.com/guy/login.php,80.85.154.8,24-12-2020"
"AgentTesla,http://adventuretoddler.com/wp-source/well/webpanel/login.php,107.180.27.178,24-12-2020"
"Channel,http://101.36.107.74/,101.36.107.74,24-12-2020"
"Redirected,http://172.105.126.54/auth/login,172.105.126.54,24-12-2020"
"DiamondFox,http://tigercomeback.com/olk/index.php,37.140.192.213,24-12-2020"
"Zloader,https://jkyisyprnuonxpsdmskn.com/cp.php?m=login,185.240.102.113,25-12-2020"
"Zloader,https://jkyisyprnuonxpsdmskn.com/cp.php,185.240.102.113,25-12-2020"
"Lokibot,http://habibmentro.com/hybrid/five/PvqDq929BSx_A_D_M1n_a.php,137.59.52.154,25-12-2020"
"Lokibot,http://colbaservices.ml/prof/PvqDq929BSx_A_D_M1n_a.php,172.67.204.58,25-12-2020"
"Azorult,https://alhelli.com/babtest/temp/mem/panel/admin.php,75.98.175.122,25-12-2020"
"AgentTesla,https://sandjsolutions.co.za/PanelBord/login.php,41.185.8.149,25-12-2020"
"AgentTesla,http://mufap.com.pk/pdf/invoice/login.php,208.73.203.52,25-12-2020"
"Ursnif,http://bestpractive.cloud/auth/login,162.0.214.130,25-12-2020"
"Ursnif,http://vlasdmkdmewnfjfnd.xyz/auth/login,162.0.237.51,25-12-2020"
"Ursnif,http://sibedriamasterkkmoderatordstezya.ru/auth/login,45.130.151.85,25-12-2020"
"Ursnif,http://proloader.xyz/auth/login,37.120.222.74,25-12-2020"
"Ursnif,http://dariuspaloonosil.xyz/auth/login,162.0.231.22,25-12-2020"
"Ursnif,http://faloolsldodl.xyz/auth/login,63.250.47.134,25-12-2020"
"Zloader,https://cpuiouglooukucidynln.com/cp.php,185.240.102.113,26-12-2020"
"Zloader,https://xdeummiurcurcyjsnngt.com/cp.php?m=login,185.240.102.113,26-12-2020"
"Zloader,https://xdeummiurcurcyjsnngt.com/cp.php,185.240.102.113,26-12-2020"
"Amadey,http://185.215.113.207/gb2pnjsjcs/login.php,185.215.113.207,26-12-2020"
"Lokibot,http://tradesgroups.com/wp-admin/five/PvqDq929BSx_A_D_M1n_a.php,137.59.52.154,26-12-2020"
"Lokibot,https://balanceconmunity.com/wp-includes/five/PvqDq929BSx_A_D_M1n_a.php,137.59.52.154,26-12-2020"
"Lokibot,http://habibmentro.com/fluv/five/PvqDq929BSx_A_D_M1n_a.php,137.59.52.154,26-12-2020"
"Lokibot,http://deqtmaysoor.com/coco/Panel/five/PvqDq929BSx_A_D_M1n_a.php,199.115.119.130,26-12-2020"
"Lokibot,http://deqtmaysoor.com/jah/Panel/five/PvqDq929BSx_A_D_M1n_a.php,199.115.119.130,26-12-2020"
"Lokibot,http://deqtmaysoor.com/etue/Panel/five/PvqDq929BSx_A_D_M1n_a.php,199.115.119.130,26-12-2020"
"Lokibot,https://deqtmaysoor.com/jah/Panel/five/PvqDq929BSx_A_D_M1n_a.php,199.115.119.130,26-12-2020"
"Zloader,https://cpuiouglooukucidynln.com/cp.php?m=login,185.240.102.113,26-12-2020"
"Azorult,http://destrong.xyz/des/panel/admin.php,104.28.1.104,26-12-2020"
"Lokibot,https://deqtmaysoor.com/jah1/Panel/five/PvqDq929BSx_A_D_M1n_a.php,199.115.119.130,26-12-2020"
"Lokibot,https://homemakerandcompanionservices.com/levelup/five/PvqDq929BSx_A_D_M1n_a.php,198.38.82.73,27-12-2020"
"Zloader,https://khhnprlvipumrrpaiila.com/cp.php,185.240.102.113,28-12-2020"
"Zloader,https://teejdhytvemxnrawlebm.com/cp.php?m=login,185.240.102.113,29-12-2020"
"BlackRock,http://176.121.14.151/login,176.121.14.151,29-12-2020"
"Azorult,http://azorult55.000webhostapp.com/PL341/panel/admin.php,145.14.144.49,29-12-2020"
"Kpot,http://193.109.78.82/lfZQCFJr3TGYiibl/login.php,193.109.78.82,29-12-2020"
"Azorult,http://18.184.52.107/panel/admin.php,18.184.52.107,29-12-2020"
"Zloader,https://teejdhytvemxnrawlebm.com/cp.php,185.240.102.113,29-12-2020"
"Predator,http://f0501258.xsph.ru/login,141.8.193.236,30-12-2020"
"Amadey,http://huxere.xyz/gb2pnjsjcs/login.php,217.182.226.122,30-12-2020"
"Zloader,https://sywhpcxmxhurildirjok.com/cp.php?m=login,185.240.102.113,31-12-2020"
"Zloader,https://khhnprlvipumrrpaiila.com/cp.php?m=login,185.240.102.113,31-12-2020"
"Zloader,https://sywhpcxmxhurildirjok.com/cp.php,185.240.102.113,31-12-2020"
"Lokibot,http://digamx.com/frtilopf/Panel/five/PvqDq929BSx_A_D_M1n_a.php,104.148.41.8,31-12-2020"
"Amadey,http://194.32.77.37/pPpfs3ds3Za/login.php,194.32.77.37,31-12-2020"
"Predator,http://f0490723.xsph.ru/login,141.8.192.151,02-01-2021"
"Zloader,https://bsaxqvtcimmuonougyng.com/cp.php?m=login,185.240.102.113,02-01-2021"
"Zloader,https://wmwifunemudynmqtlqql.com/cp.php,185.240.102.113,02-01-2021"
"Zloader,https://bsaxqvtcimmuonougyng.com/cp.php,185.240.102.113,02-01-2021"
"Amadey,http://80.66.87.17/g3djv9evcsQ/login.php,80.66.87.17,02-01-2021"
"Zloader,https://wmwifunemudynmqtlqql.com/cp.php?m=login,185.240.102.113,02-01-2021"
"Predator,http://f0500801.xsph.ru/login,141.8.193.236,02-01-2021"
"Taurus,http://195.2.74.126/1/#/login,195.2.74.126,02-01-2021"
"Taurus,https://clxxsun.space/alligator/#/login,104.31.87.48,02-01-2021"
"Amadey,http://81.91.176.209/p1aQQonBs/login.php,81.91.176.209,03-01-2021"
"Zloader,https://pfpreotbtanypfpucooh.com/cp.php,185.240.102.113,03-01-2021"
"Zloader,https://pfpreotbtanypfpucooh.com/cp.php?m=login,185.240.102.113,03-01-2021"
"Predator,http://azorklgr.mcdir.ru/login,178.208.83.42,03-01-2021"
"Azorult,http://wjnigh.myzen.co.uk/azo2/PL341/panel/admin.php,88.98.24.67,04-01-2021"
"Zloader,https://xlvpirgcrsfvqulpapey.com/cp.php,185.240.102.113,04-01-2021"
"Zloader,https://xlvpirgcrsfvqulpapey.com/cp.php?m=login,185.240.102.113,04-01-2021"
"BlackNet,http://lolznet.xyz/updatecheck/login.php,185.239.236.74,05-01-2021"
"Predator,http://h99138l6.beget.tech/login,185.50.25.51,07-01-2021"
"Zloader,https://mjjtncwnvckfoxlvddbr.com/cp.php,185.240.102.113,07-01-2021"
"DiamondFox,http://update.chromeconnect.digital/hm/,168.235.67.97,07-01-2021"
"Lokibot,http://azzmtool.com/chief/offor/PvqDq929BSx_A_D_M1n_a.php,213.159.212.148,07-01-2021"
"Nexus,http://klassniydomen.fun/index.php,87.236.16.62,07-01-2021"
"DiamondFox,http://findatingall.site/nsam/,213.159.203.232,07-01-2021"
"zTDS,http://skedoilltd.com/123/admin.php,45.150.206.246,07-01-2021"
"Zloader,https://yhtaefcjiocjikkocisc.com/cp.php?m=login,185.240.102.113,08-01-2021"
"DiamondFox,http://microsoftenly.com/mts/index.php,165.22.30.153,08-01-2021"
"Amadey,http://dustontail.top/i7Gsce2Nd/login.php,8.208.90.28,08-01-2021"
"Predator,http://f0496687.xsph.ru/login,141.8.193.236,08-01-2021"
"Nexus,http://f0498508.xsph.ru/index.php,141.8.192.151,09-01-2021"
"BlackNet,http://64.225.31.236/WinCheck/login.php,64.225.31.236,09-01-2021"
"Azorult,http://addaxgs.com/game1/PL341/panel/admin.php,103.83.81.17,10-01-2021"
"Predator,http://f0503634.xsph.ru/login,141.8.193.236,10-01-2021"
"Predator,http://w91926dc.beget.tech/login,185.50.25.27,10-01-2021"
"Predator,http://q93124au.beget.tech/login,185.50.25.51,10-01-2021"
"Predator,http://u96191l2.beget.tech/login,185.50.25.51,10-01-2021"
"Zloader,https://hwltbkcaknjderbpsklu.com/cp.php,185.240.102.113,10-01-2021"
"Zloader,https://hwltbkcaknjderbpsklu.com/cp.php?m=login,185.240.102.113,10-01-2021"
"Predator,http://f0503872.xsph.ru/login,141.8.193.236,10-01-2021"
"BlackNet,http://botmanage.tk/login.php,40.87.40.177,10-01-2021"
"Zloader,https://txvcwirjkdggmwivwxcf.com/cp.php?m=login,185.240.102.113,11-01-2021"
"Zloader,https://yhtaefcjiocjikkocisc.com/cp.php,185.240.102.113,11-01-2021"
"Zloader,https://txvcwirjkdggmwivwxcf.com/cp.php,185.240.102.113,11-01-2021"
"Zloader,https://ilajqsjclnrajhxdeumm.com/cp.php?m=login,185.240.102.113,11-01-2021"
"Zloader,https://ilajqsjclnrajhxdeumm.com/cp.php,185.240.102.113,11-01-2021"
"Predator,http://pass121314.zzz.com.ua/login,5.79.66.145,11-01-2021"
"Lokibot,http://azme-contractors.com/chief/boss/PvqDq929BSx_A_D_M1n_a.php,213.159.212.148,11-01-2021"
"Zloader,https://wefvnwtocgbvsqctsymd.com/cp.php,185.240.102.113,11-01-2021"
"Lokibot,http://worldpackmx.com/fretyuil/Panel/five/PvqDq929BSx_A_D_M1n_a.php,104.148.41.8,11-01-2021"
"Lokibot,http://truantinmobiliaria.com.ar/zz1/Panel/PvqDq929BSx_A_D_M1n_a.php,167.250.5.6,11-01-2021"
"Zloader,https://wefvnwtocgbvsqctsymd.com/cp.php?m=login,185.240.102.113,11-01-2021"
"Azorult,http://hurriway.xyz/231/panel/admin.php,104.28.8.64,12-01-2021"
"Predator,http://co62857.tmweb.ru/login,5.23.50.61,12-01-2021"
"Lokibot,http://azme-contractors.com/chief/har/PvqDq929BSx_A_D_M1n_a.php,213.159.212.148,12-01-2021"
"Lokibot,http://worldpackmx.com/wfretyuil/Panel/five/PvqDq929BSx_A_D_M1n_a.php,104.148.41.8,12-01-2021"
"Lokibot,http://azme-contractors.com/chief/kev/PvqDq929BSx_A_D_M1n_a.php,185.238.3.183,12-01-2021"
"Lokibot,http://becharnise.ir/fa2/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,12-01-2021"
"Azorult,http://191.96.225.126/panel/admin.php,191.96.225.126,13-01-2021"
"AgentTesla,http://64.188.18.218/webpanel-trade/login.php,64.188.18.218,13-01-2021"
"Zloader,https://lmpvjicjvvfuyhefmggs.com/cp.php,185.240.102.113,13-01-2021"
"Zloader,https://ptncgkjslowiohyauhcw.com/cp.php,185.240.102.113,13-01-2021"
"Zloader,https://ptncgkjslowiohyauhcw.com/cp.php?m=login,185.240.102.113,13-01-2021"
"Zloader,https://lmpvjicjvvfuyhefmggs.com/cp.php?m=login,185.240.102.113,13-01-2021"
"Lokibot,http://paciflxinc.com/zoro/zoro1/PvqDq929BSx_A_D_M1n_a.php,5.253.63.169,13-01-2021"
"Lokibot,http://208.70.248.230/ty/PvqDq929BSx_A_D_M1n_a.php,208.70.248.230,13-01-2021"
"Amadey,http://on291220.xyz/oDpbwa3dS/login.php,146.0.77.110,13-01-2021"
"Azorult,http://azur.kl.com.ua/panel/admin.php,5.79.66.145,14-01-2021"
"Azorult,http://mosphit.kl.com.ua/panel/admin.php,5.79.66.145,14-01-2021"
"Predator,http://a0504978.xsph.ru/login,141.8.192.93,14-01-2021"
"Amadey,http://ms-health-monitor.com/mU6di3f/login.php,80.249.147.144,14-01-2021"
"Lokibot,http://lmpulsefashion.net/chief/boss/PvqDq929BSx_A_D_M1n_a.php,213.159.212.148,14-01-2021"
"DiamondFox,http://microsoftenly.com/mts/,165.22.30.153,14-01-2021"
"Zloader,https://cpuywdfdftofaqpxnxgo.com/cp.php?m=login,185.240.102.113,14-01-2021"
"Zloader,https://cpuywdfdftofaqpxnxgo.com/cp.php,185.240.102.113,14-01-2021"
"Redirected,http://139.162.150.121/auth/login,139.162.150.121,15-01-2021"
"Azorult,http://al-ifah.com/PL342/panel/admin.php,104.237.63.179,15-01-2021"
"Lokibot,http://lmpulsefashion.net/chief/kev/PvqDq929BSx_A_D_M1n_a.php,95.181.155.66,15-01-2021"
"Lokibot,http://lightloog.ddns.net/log/panel/PvqDq929BSx_A_D_M1n_a.php,192.53.126.66,15-01-2021"
"Lokibot,http://becharnise.ir/fox/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,15-01-2021"
"Lokibot,http://208.70.248.230/panel/PvqDq929BSx_A_D_M1n_a.php,208.70.248.230,15-01-2021"
"BlackNet,http://testnexus1123.tk/login.php,185.136.157.51,15-01-2021"
"Taurus,http://62.77.159.31/hidden/#/login,62.77.159.31,15-01-2021"
"Lokibot,http://becharnise.ir/fa3/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,16-01-2021"
"Lokibot,http://lmpulsefashion.net/chief/har/PvqDq929BSx_A_D_M1n_a.php,95.181.155.66,16-01-2021"
"AgentTesla,http://64.188.18.218/webpanel-nana/login.php,64.188.18.218,16-01-2021"
"AgentTesla,http://64.188.18.218/webpanel-street/login.php,64.188.18.218,16-01-2021"
"AgentTesla,http://64.188.18.218/webpanel-st/login.php,64.188.18.218,16-01-2021"
"AgentTesla,http://64.188.18.218/webpanel-divine/login.php,64.188.18.218,16-01-2021"
"Redirected,http://flashdrivebro.online/auth/login,139.162.150.121,16-01-2021"
"Amadey,http://80.89.235.60/Osdfh623adf/login.php,80.89.235.60,16-01-2021"
"Zloader,https://vauodyrnlktmtobamdkd.com/cp.php?m=login,185.240.102.113,16-01-2021"
"Zloader,https://vauodyrnlktmtobamdkd.com/cp.php,185.240.102.113,16-01-2021"
"Zloader,https://lywvsgeducubsrhcufgq.com/cp.php?m=login,185.240.102.113,16-01-2021"
"Amadey,https://speeduppercolatorl.at/pZ4CkbjsO5/login.php,45.143.137.155,16-01-2021"
"Zloader,https://lywvsgeducubsrhcufgq.com/cp.php,185.240.102.113,17-01-2021"
"Amadey,http://speeduppercolatorl.at/pZ4CkbjsO5/login.php,45.143.137.155,17-01-2021"
"Zloader,https://rcoixfyvbqxxkcjfvwhb.com/cp.php,185.240.102.113,17-01-2021"
"Zloader,https://rcoixfyvbqxxkcjfvwhb.com/cp.php?m=login,185.240.102.113,17-01-2021"
"MassLogger,https://www.med-star.gr/panel/?/login,144.91.112.76,17-01-2021"
"Lokibot,https://lightloog.ddns.net/log/panel/PvqDq929BSx_A_D_M1n_a.php,192.53.126.66,18-01-2021"
"Lokibot,http://becharnise.ir/fa4/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,18-01-2021"
"Lokibot,http://becharnise.ir/fa8/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,18-01-2021"
"Lokibot,http://okpana.com/chief/kev/PvqDq929BSx_A_D_M1n_a.php,45.128.206.183,19-01-2021"
"Lokibot,http://axislearning.org/mat/five/PvqDq929BSx_A_D_M1n_a.php,41.185.20.130,19-01-2021"
"Lokibot,http://becharnise.ir/fa6/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,19-01-2021"
"Zloader,https://nxhkfxqivqfxmirdxiny.com/cp.php?m=login,185.240.102.113,19-01-2021"
"Lokibot,http://mafivaz.biz/mafivaz.biz/Panel/five/PvqDq929BSx_A_D_M1n_a.php,79.124.78.43,19-01-2021"
"DiamondFox,http://ridebuterfabid.tech/dimapan/index.php,5.101.218.70,19-01-2021"
"Redirected,http://172.104.129.156/auth/login,172.104.129.156,20-01-2021"
"Lokibot,http://okpana.com/chief/har/PvqDq929BSx_A_D_M1n_a.php,95.181.152.82,20-01-2021"
"MassLogger,https://www.med-star.gr/panel/,144.91.112.76,20-01-2021"
"Zloader,https://nxhkfxqivqfxmirdxiny.com/cp.php,185.240.102.113,20-01-2021"
"Lokibot,http://oct2.xyz/TAKR/five/PvqDq929BSx_A_D_M1n_a.php,104.21.39.32,20-01-2021"
"Amadey,http://vastyrannouse.at/pZ4CkbjsO5/login.php,45.143.137.155,20-01-2021"
"Lokibot,http://okpana.com/chief/boss/PvqDq929BSx_A_D_M1n_a.php,195.123.245.250,20-01-2021"
"BlackRock,http://91.214.124.196/login,91.214.124.196,21-01-2021"
"Lokibot,http://45.142.202.11/bb/PvqDq929BSx_A_D_M1n_a.php,45.142.202.11,21-01-2021"
"Lokibot,http://papanwa.com/chief/offor/PvqDq929BSx_A_D_M1n_a.php,89.235.184.237,21-01-2021"
"Lokibot,http://becharnise.ir/fa11/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,21-01-2021"
"Lokibot,http://becharnise.ir/fa9/PvqDq929BSx_A_D_M1n_a.php,104.237.252.85,21-01-2021"
"Zloader,https://nimceidyfuavkferxepm.com/cp.php?m=login,185.240.102.113,21-01-2021"
"Zloader,https://gjusvoqmkddfahvoccst.com/cp.php,185.240.102.113,21-01-2021"
"DiamondFox,http://agehatementile.tech/dimapan/index.php,5.101.218.70,21-01-2021"
"Lokibot,http://papanwa.com/zoro/zoro5/PvqDq929BSx_A_D_M1n_a.php,185.252.147.215,21-01-2021"
"Zloader,https://nimceidyfuavkferxepm.com/cp.php,185.240.102.113,21-01-2021"
"Zloader,https://gjusvoqmkddfahvoccst.com/cp.php?m=login,185.240.102.113,21-01-2021"
"Lokibot,http://mannaton.com/zoro/zoro3/PvqDq929BSx_A_D_M1n_a.php,185.219.41.233,21-01-2021"
"Lokibot,http://papanwa.com/zoro/zoro4/PvqDq929BSx_A_D_M1n_a.php,89.235.184.237,22-01-2021"
"Lokibot,http://mannaton.com/zoro/zoro2/PvqDq929BSx_A_D_M1n_a.php,45.138.72.171,22-01-2021"
"Lokibot,http://mannaton.com/zoro/zoro1/PvqDq929BSx_A_D_M1n_a.php,45.138.72.171,22-01-2021"
"Lokibot,http://wagisz.com/kin/kin2/PvqDq929BSx_A_D_M1n_a.php,185.219.41.233,22-01-2021"
